Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
V276,0,0,0,0,0,0,0.21643334206993,0.193043532566,0,0,0,0,0.11521209185204,0,0,0,0,0,0.061462595539686,0.079739065692865,0.13020549087737,0.20382394529374,0,0.9999999946570036,0.5244588759436214
V277,0,0.41744019065305,0,0,0,0.0001,0,0.28947944990776,0,0,0,0,0,0,0,0,0,0.29288725144941,0,0,0,0,0,0.9999999882122701,0.4338701862891997
V278,0,0,0,0,0,0,0,0,0.10102132758615,0.13073744615391,0.34875439785727,0,0,0.22966310666632,0,0.18968077885494,0,0,0,0,0,0,0,0.9999999918820358,0.40327239696522443
V279,0,0,0,0,0,0.0001,0,0,0.16612477609909,0,0,0,0,0,0.18442573596138,0,0,0,0.64926053311534,0,0,0,0,0.9999999922342451,0.3200025983638059
V280,0,0,0,0,0,0,0.17878105068632,0,0.21245945035345,0,0,0,0,0.067277160288592,0,0.048623036024204,0,0,0,0.2078927777174,0.12782551253193,0.15708818049281,0,0.9999999959535476,0.5146710288095923
V281,0,0.24469280250533,0,0,0,0,0,0,0,0,0,0,0,0,0.30380132988667,0,0.22283645474301,0.22850187981697,0,0,0,0,0,0.9999999897559908,0.30521278048182987
V282,0,0.11210514909719,0,0.14836249107132,0,0.0001,0,0,0,0.26686204648736,0,0,0.18621630282504,0,0.12194606016422,0,0,0,0,0.16436851421529,0,0,0,0.999999996512706,0.48274733092019406
V283,0,0,0.33078125381579,0.18933741194907,0.083518335217349,0.0001,0,0,0,0.11571199245223,0,0,0,0,0.081443858998172,0,0,0,0,0,0.19904273333792,0,0,0.9999999960100934,0.3993446951695773
V284,0,0,0,0.10530382814044,0.19682637727975,0.081264953389582,0,0,0,0,0.19405915611386,0,0,0.26098854398613,0.087821316120277,0,0,0,0,0.0736517708591,0,0,0,0.99999999657748,0.4871075768532537
V285,0,0,0,0.10208363988684,0.17240304997194,0,0,0.083377083083011,0.056795989812273,0,0.14098366917857,0.14453143085835,0,0,0,0,0,0,0.11591669503798,0,0.18383147688109,0,0,0.9999999961427102,0.4362341218667236
V286,0,0,0.26177406331158,0,0.083195775517346,0,0,0.068364630563237,0,0.1154578156332,0.10635470684508,0.12996333568236,0,0,0,0,0.10987042419985,0,0,0,0.12490426209504,0,0,0.999999995092451,0.4260020891556027
V287,0,0,0,0,0.37449475714718,0.0001,0,0,0.6252879605154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999927231659,0.2211475465620236
V288,0.074026548832128,0,0,0,0.23281781293208,0.17231138257046,0,0,0,0,0,0,0,0.10829363227113,0,0.20834165675148,0,0,0.099091876878391,0,0.10505173870959,0,0,0.9999999960626268,0.5747357385546947
V289,0.47881546043436,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52103277785735,0,0,0,0,0,0.9999999901846719,0.28096803987443875
V290,0,0,0,0,0,0,0.1874230218606,0,0,0,0,0.29699701274212,0.19696121136699,0.12620444122171,0,0.1922692128555,0,0,0,0,0,0,0,0.999999989257483,0.4364300542530176
V291,0.10242089583012,0,0,0,0.16887782945562,0,0.16356607744834,0,0.12436282887555,0.12757184868169,0.073621178230576,0,0,0,0,0,0.19730143741081,0,0,0,0.042208678726722,0,0,0.9999999974269905,0.5500701325439271
V292,0,0,0,0,0,0,0,0.25026701922809,0.08381422686047,0,0,0,0,0,0,0.31084221518216,0,0,0,0,0.354963853456,0,0,0.9999999918910686,0.5040562625185716
V293,0,0,0,0,0,0,0,0,0,0,0,0,0.22374901932943,0,0,0,0,0.77610721352093,0,0,0,0,0,0.9999999939840022,0.19249756278900193
V294,0,0,0,0,0,0,0,0.23568946277833,0,0.2006853947793,0.129541631749,0,0,0,0.074479270106422,0.13371740807789,0,0,0,0,0.22573660360627,0,0,0.9999999943259155,0.4928313237393406
V295,0,0,0,0,0,0,0.22950623531141,0,0,0,0,0.15009122223632,0.21497430995741,0,0,0,0.14471628308748,0.16109238155026,0.09952249580906,0,0,0,0,0.999999993830128,0.5668682510469116
V296,0.11240853107252,0,0,0,0,0,0,0,0.074522025437827,0.3518530809344,0,0,0,0,0,0,0.19115542950947,0,0.26996557794809,0,0,0,0,0.9999999948003526,0.5185303916638826
V297,0,0,0,0,0,0.19164739977397,0,0,0,0,0,0,0,0,0,0,0,0,0.50203158520816,0,0,0.30616937321227,0,0.9999999970760147,0.37742624138154585
V298,0,0,0,0.16100347986753,0.33833594966046,0,0,0,0,0,0.0001,0.15501308036274,0,0,0,0,0,0.17379503498435,0,0.17171551946958,0,0,0,0.9999999975386789,0.42263407504218337
V299,0,0.16793841912064,0,0,0.3544346792511,0,0,0,0,0.10651693206792,0,0,0,0,0,0,0.2538353362452,0,0,0.11714341191849,0,0,0,0.9999999859176609,0.5508938800507268
V300,0,0,0.39832879657683,0,0.26812689310356,0,0,0,0,0,0,0,0,0,0,0,0.33342882909523,0,0,0,0,0,0,0.9999999940355632,0.3547336938223903
V301,0.35309029832687,0,0,0,0,0,0.64671820799878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999886209925,0.4539960033211392
V302,0,0.26468840459755,0,0,0.31304189629234,0,0,0,0,0,0.2049981170451,0,0,0.2171351509155,0,0,0,0,0,0,0,0,0,0.9999999936772969,0.4996746687499112
V303,0,0,0,0.2370464288538,0,0,0,0,0.061574248362988,0.17038113684981,0,0,0.07069981242365,0.10130878529929,0,0,0,0.24695654324872,0,0.11192416964045,0,0,0,0.9999999958535312,0.5001172133975864
V304,0,0.0001,0,0,0,0.0001,0.31890426110358,0,0,0,0.0001,0.68065640588386,0,0,0,0,0,0,0,0,0,0,0,0.9999999870281041,0.04738062615772498
V305,0,0,0.44245800113003,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.55730411691265,0.0001,0,0,0,0.9999999872413344,0.1913293596801665
V306,0,0,0,0,0.096732239737619,0,0,0,0,0.15006768222187,0.20913169673764,0,0,0.1914204479427,0.20724235253731,0.14531264574917,0,0,0,0,0,0,0,0.9999999964151978,0.43066104451016474
V307,0,0,0,0,0,0,0.35518088637555,0,0,0,0,0,0.097731447068104,0,0,0,0,0,0,0,0.22412632823258,0.3228264150627,0,0.999999994019597,0.4283929473741071
V308,0.16295725373207,0,0,0.087788566248144,0.12622592961326,0,0,0,0,0,0.11641521112761,0.15814883192412,0,0.094708751354543,0,0.10489474149573,0,0,0,0.14876982418016,0,0,0,0.9999999975277282,0.45820114020663283
V309,0,0,0.06364011690333,0.20369014119881,0.072772528329605,0.19881547241154,0,0,0,0,0,0.096107562296232,0,0,0,0,0.054330226456654,0,0,0.1506703586936,0.15991166988626,0,0,0.9999999977063452,0.4933101866555182
V310,0,0,0,0,0,0,0,0,0.24111151600283,0,0.19435040823962,0,0,0.20892279666766,0,0,0,0,0,0,0.35543838368384,0,0,0.9999999905270898,0.4876996084312492
V311,0,0,0,0,0.43383440620036,0,0,0,0.19138909420975,0,0,0,0,0,0,0,0,0,0,0,0.37467271437379,0,0,0.9999999970499149,0.4124479633720287
V312,0,0.16463511837807,0.12266719912412,0,0,0,0.0763621183016,0,0.13106271824629,0,0.16794374052626,0,0,0,0,0,0.17591389775617,0,0.058199102335137,0.10310272698561,0,0,0,0.9999999963029071,0.5459749445890996
V313,0,0,0,0,0,0,0,0.32966106228751,0,0,0,0,0,0,0,0,0.37508899875123,0,0,0,0.29511076954429,0,0,0.9999999884299943,0.5109344524492812
V314,0.16668911795571,0,0,0,0,0,0,0,0,0,0,0.13789892741956,0,0,0,0,0,0,0,0,0.4021602007016,0.29306379969441,0,0.9999999941734153,0.36207250613417835
V315,0.17694145286888,0.075231458031664,0.14036598578214,0,0.086280288787644,0.1897835329897,0.1375938812751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19373973169155,0,0.9999999983698804,0.45669659124003537
V316,0,0,0,0.50775404220504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49205635652117,0,0,0,0.9999999947619724,0.2921937698100766
V317,0,0,0,0.068786180055055,0,0,0,0.25260209596353,0,0.20040768514381,0,0,0,0.15121326103838,0.2327443770349,0,0,0,0,0,0,0.0940780747314,0,0.9999999924686843,0.4374655419112402
V318,0,0,0,0,0.0001,0.28740027818556,0,0,0,0.21875437484649,0,0,0.2031132974106,0,0,0,0,0,0,0,0,0.29054232773494,0,0.9999999940376222,0.40441149069588744
V319,0,0.31623170825264,0,0.34069822403772,0,0,0,0,0,0,0,0,0,0,0.1489693160875,0,0,0.1940296430734,0,0,0,0,0,0.9999999974156633,0.42161324550814094
V320,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.64299904194176,0,0.35683131180725,0,0,0,0.9999999917191157,0.20740012481819398
V321,0.1641364328953,0,0.12207157404028,0.0001,0,0,0,0,0,0.21488725415487,0,0.078857092309291,0.26360828660697,0,0.15626743134988,0,0,0,0,0,0,0,0,0.9999999911899047,0.4495233625890166
V322,0.16161067021314,0,0.17960515316455,0,0.060310726474214,0,0,0.07607140377908,0.098966531251032,0,0,0.12436711742737,0,0,0,0.18881106530892,0,0.1101491802845,0,0,0,0,0,0.9999999967804404,0.4941246950688102
V323,0,0,0.12400629322419,0.054887308030679,0,0,0,0,0.18811834005801,0.1684931140224,0,0,0,0,0.15760684414432,0,0,0.16529808092795,0,0.14146874546037,0,0,0,0.9999999944193937,0.46178696725165386
V324,0.15193890824762,0,0,0,0,0,0,0,0.17979176925822,0,0,0,0.19798819829537,0,0,0.23525227041858,0,0,0.23495490464943,0,0,0,0,0.9999999958375868,0.5769007157150899
V325,0,0,0.14244835643283,0,0,0,0.21388967866147,0,0,0.14412411032213,0,0.052364586627754,0,0.14536863707417,0,0.16658228651249,0,0.13512841583648,0,0,0,0,0,0.9999999968389424,0.5630212775401701
V326,0,0.14262355307556,0.17735066106846,0.19798504924761,0,0,0,0,0,0.15012671008358,0.0001,0,0.17473025501255,0,0,0,0.15704493122839,0,0,0,0,0,0,0.9999999949128698,0.4996561189586618
V327,0,0.33051427727723,0,0,0,0,0,0,0,0,0.14650797143052,0.30274188998276,0,0,0,0.10897687678927,0,0,0,0,0.11106849488951,0,0,0.9999999909663052,0.33237821630193876
V328,0,0.25136647857582,0,0.14006410700237,0.26222397642326,0.0001,0,0,0,0,0,0.14514765827652,0,0,0,0,0,0,0,0,0.20105679730057,0,0,0.9999999961055497,0.4593402028516747
V329,0,0,0,0,0.24000149037573,0,0.14616377832437,0,0,0,0,0,0.23029949226933,0.21723391666282,0,0,0,0,0,0.16623040763825,0,0,0,0.999999994951796,0.5488000181458399
V330,0,0,0,0,0,0.14014598542153,0,0,0,0,0,0,0.32665689711717,0.35433885638788,0,0,0.17879694637991,0,0,0,0,0,0,0.9999999967805842,0.47980066517812886
V331,0,0,0,0,0.0001,0.27923847209355,0.14202940289414,0,0.19490331185315,0,0.38365240306316,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999966021847,0.3304691799919916
V332,0,0,0.23140769242075,0,0,0,0,0,0,0,0.2594245884105,0,0,0.1997754623273,0.30926615143842,0,0,0,0,0,0,0,0,0.9999999948705837,0.3284029554281261
V333,0,0,0,0,0,0,0,0,0,0,0,0,0.63766348383419,0,0,0,0,0,0,0,0.36222871500866,0,0,0.999999993975051,0.34480484688376245
V334,0,0.4462831278188,0,0.35855299888796,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.19496506024029,0,0,0,0,0,0.9999999941721618,0.4157164635458003
V335,0.14457279939869,0,0.11900246665362,0,0,0.12306575244161,0.1768973196227,0.13730229141543,0,0,0,0,0,0,0,0,0.19044855213189,0,0.10863196098222,0,0,0,0,0.9999999968915078,0.5725879331162744
V336,0,0,0.28372316715647,0,0,0,0,0,0,0,0,0.066813785906173,0.24975981299805,0,0,0,0,0,0.15910679695825,0,0.24044330595645,0,0,0.9999999948872978,0.4497460638601553
V337,0,0,0,0.44258384931078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55725272494438,0,0,0,0,0.9999999928610155,0.37088855731724757
V338,0,0,0.13034605527282,0,0.070812422402378,0,0.29024466033649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25232524945215,0.25617617904913,0,0.9999999909036854,0.490278090350167
V339,0,0.46029707395627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53948424881617,0,0.9999999866350926,0.22201426830668508
V340,0,0,0,0.24955169253683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75027152334906,0,0,0.9999999908905342,0.30521972883592025
V341,0,0,0,0,0,0.17854594326851,0,0,0,0,0.1781762855707,0,0,0,0.13792966202502,0,0.12317974028431,0,0,0,0.13704941153792,0.24495409047559,0,0.9999999956662906,0.48236835158784863
V342,0,0,0,0,0,0,0.40629778152192,0.59356421147889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999913366666,0.338781519418358
V343,0.17588038115799,0,0.061907708252824,0.078692819096775,0,0.12554688683108,0,0,0,0,0,0,0,0,0.20721998725878,0,0.13116295516656,0.076492582645075,0,0,0,0.14298737950018,0,0.9999999965398033,0.47605666351779874
V344,0.096761887210133,0.17542059697346,0,0,0,0,0.056337052391213,0,0,0.074786414433261,0,0,0,0,0,0.17525754065487,0,0.21925471569308,0.15157256639465,0.05049893351747,0,0,0,0.9999999938613646,0.561249957089984
V345,0,0,0,0.0001,0,0,0,0,0,0,0.76984477640058,0,0,0,0,0,0,0,0,0.22991795294742,0,0,0,0.9999999938450636,0.09056896564366265
V346,0,0,0,0,0.45885282119259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54108630992721,0,0,0,0,0.999999993363023,0.3853299526858342
V347,0.080604538578783,0.17264582070666,0,0,0.16026415434851,0,0,0,0,0,0,0,0,0.18148958554618,0.046466709502829,0,0.16034724509067,0,0.14157652733393,0,0.05655288515378,0,0,0.9999999958146074,0.5843970182691729
V348,0,0,0,0,0,0.13051932001059,0,0.19859720439255,0,0.12662515057652,0,0,0,0.086071084404067,0.15991105483379,0,0,0.13353933849891,0.092873037268666,0.071729640321355,0,0,0,0.9999999957244277,0.4924655269297463
V349,0.25416726518833,0,0,0,0.17157618854073,0,0,0.16128703473353,0,0,0.13369997380615,0,0.27920677899417,0,0,0,0,0,0,0,0,0,0,0.999999998425423,0.5007970856756785
V350,0,0,0.11465483064515,0,0,0,0,0.074210132013867,0,0,0.13904635271846,0,0,0,0.22058679570947,0,0,0,0,0.32861266186389,0.12270655999937,0,0,0.9999999910863336,0.38797292763779156
V351,0.22296911739468,0,0,0,0.14895763103568,0,0.088220130401516,0,0,0.16337764807042,0.13942593739314,0,0.079150330403638,0,0,0,0,0,0,0.15781771834111,0,0,0,0.9999999983067549,0.48483931028762783
V352,0,0.66892577238818,0,0,0,0.33084592465343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999994495484,0.29441296339049966
V353,0.13441153580309,0.096051294690995,0.23886777194247,0,0,0,0,0,0,0,0.1383884855913,0,0.15569657882748,0.23641446346174,0,0,0,0,0,0,0,0,0,0.9999999937505699,0.41497501136184184
V354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27028856498803,0,0,0,0.40914203397708,0.3203992775411,0,0,0.9999999925135885,0.34157728141701854
V355,0.067329177820521,0,0,0.22832237756955,0,0,0.07075313155278,0.21686041444451,0,0,0,0.21749508343253,0,0,0,0,0,0.19915887935199,0,0,0,0,0,0.999999997794244,0.4034708075004842
V356,0,0,0,0.48171952685608,0.51804170627529,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999894598619,0.24490968689153692
V357,0.12464668705748,0,0.19008673896789,0,0,0.089997572275084,0,0.20855487397159,0,0,0.16701991871028,0,0,0,0,0,0,0,0,0,0.10129317462522,0.11824839018831,0,0.9999999967541047,0.46912453800850634
V358,0.12136935427542,0,0,0,0,0,0.17780354179724,0,0.11767211616066,0.12488081402576,0,0,0.13364928787681,0,0,0.073506668735167,0,0,0.098333787246931,0.15270553104816,0,0,0,0.9999999970625424,0.5658317470400663
V359,0,0,0.062226639297802,0,0,0,0,0.27585460503637,0,0.27953103574636,0,0,0,0,0,0,0.073537670527492,0,0.17744836038717,0,0,0.1312776420366,0,0.9999999958629859,0.5156704634143238
V360,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49424505049855,0,0.50555741842258,0,0,0,0.9999999898557324,0.20379217223932933
V361,0.75501990748377,0,0,0,0.24487358393865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999963444259,0.15859183896796122
V362,0,0,0.11133255255268,0,0.15666510395692,0,0,0,0,0,0,0,0.23755410771222,0,0.15602772695036,0,0,0,0,0.26507832383799,0.07321332062379,0,0,0.999999992013026,0.4870278664306575
V363,0.10694325708105,0,0.090491128259678,0,0.10720139390095,0,0,0,0,0,0,0,0,0.19711920101249,0.069919022707723,0,0.22062436947023,0,0.082074741159333,0,0,0.12558528704057,0,0.9999999962267938,0.5567381493296141
V364,0,0,0.17710521747014,0,0,0,0,0,0.049663435045232,0.13396068788296,0.20264901756257,0,0,0.15777059870925,0,0,0,0,0.1912256903854,0,0.087533397458595,0,0,0.9999999972662966,0.5048555016334398
V365,0,0,0,0,0,0.40726140820595,0,0,0.59261574385123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999954333971,0.24143630435574978
V366,0,0,0,0,0,0,0.40368204041033,0,0,0,0,0,0.5961808079547,0,0,0,0,0,0,0,0,0,0,0.9999999885119139,0.4761279695772243
V367,0.11180138657651,0,0.15429234684234,0,0,0.15840926737357,0,0,0,0.092057767495209,0,0,0,0.14269456411371,0.17981139321358,0.095081511061563,0.065729192243271,0,0,0,0,0,0,0.9999999964216262,0.5049461658914564
V368,0,0,0,0,0,0.60858449532297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14075581613161,0.25054701465562,0,0,0.9999999949575852,0.4556727555137592
V369,0,0,0,0,0,0,0.17275394736828,0.19083480973179,0,0,0,0,0.084768206984968,0,0.14049533921764,0,0.1008850812675,0,0,0.1863992992254,0,0.1237003660546,0,0.9999999862629478,0.5322220281258607
V370,0,0,0,0,0,0.45663993748879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54322356872448,0,0,0.9999999965399433,0.40229403040390427
V371,0,0.15021590299381,0,0.12022391606609,0,0.12705605256894,0,0,0,0.18443408780939,0,0.13887899989382,0,0,0,0.1673571778542,0,0,0,0.11175347071739,0,0,0,0.9999999977656119,0.45619162222234355
V372,0,0,0.20645971320961,0.15878039484566,0,0,0,0,0,0,0,0.28389590620608,0,0,0,0,0,0,0,0,0.35069216328778,0,0,0.9999999961593288,0.3642140886483275
V373,0,0,0,0,0,0.46719187606013,0,0,0,0,0,0,0,0,0,0.2845293161886,0.24810354258285,0,0,0,0,0,0,0.9999999922099494,0.5345317319677804
V374,0,0,0.33548513904187,0,0,0.0001,0,0,0,0,0.29860325580984,0,0,0,0,0,0,0.36571734617275,0,0,0,0,0,0.9999999938580759,0.321858911857426
V375,0,0.16232893354672,0,0,0.14494351189019,0,0,0.091619272104689,0,0,0,0.041897053375725,0.11217264586984,0.12659094630913,0,0.15946907892039,0,0,0.16092424631911,0,0,0,0,0.9999999958440329,0.606083295450001
V376,0,0,0.13544443410559,0.083433723333264,0,0,0.33942670825936,0,0.23437333736264,0,0,0,0.20724858528125,0,0,0,0,0,0,0,0,0,0,0.9999999953394002,0.5365495147818543
V377,0,0,0,0,0,0,0.13522909274524,0,0.14914534033574,0.12705880810883,0.14713851010154,0,0.08422918590399,0.085757055170968,0.16668084438646,0,0,0,0,0,0,0.10463909846998,0,0.9999999961008964,0.48418324329961404
V378,0.15065167735452,0,0,0,0,0,0.057346532771893,0,0.16387299155755,0.080988006306538,0.12349524998041,0,0,0,0,0.1144963942205,0.16372289134495,0,0,0,0,0.14531229970465,0,0.9999999959317505,0.5604947285051789
V379,0,0,0,0.30798419661323,0.27699964765339,0,0,0,0.14940276378808,0,0,0,0,0.26548097531424,0,0,0,0,0,0,0,0,0,0.9999999936332596,0.41074080340572067
V380,0.49102269407796,0.2774120004594,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.23142556504023,0,0,0,0,0,0,0.9999999924700038,0.22422302562746774
V381,0,0,0.058335131405186,0.10248953717272,0,0.12261688384902,0,0.26363344149912,0,0,0,0.18840470221303,0,0,0,0,0.07832685475519,0,0,0,0,0.18604355916743,0,0.9999999968387094,0.4466105572534115
V382,0,0,0,0.11594596329363,0.4185846958959,0,0,0,0,0.087988989271204,0,0,0,0,0.37732959383523,0,0,0,0,0,0,0,0,0.999999994073776,0.2695775627154868
V383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47496191677015,0,0,0.52491463297166,0,0,0,0,0.9999999895799861,0.39774215506751615
V384,0,0,0,0.093909707747797,0.21046707357711,0,0,0,0.37082121107551,0,0,0,0.19110211811368,0,0.1336160730633,0,0,0,0,0,0,0,0,0.9999999975749033,0.42859381233914073
V385,0,0.13119863993079,0,0,0,0,0,0.15470860802445,0,0.15108770658666,0.18360394753273,0,0,0.055848786591487,0.20276077861347,0,0,0,0,0,0.12065232863529,0,0,0.9999999944811548,0.4558342630612117
V386,0,0,0,0,0.28717302047639,0,0.20145707841671,0.1566551449506,0,0,0,0,0.1003209916433,0.080471285477407,0,0,0,0,0,0,0.17380826140668,0,0,0.9999999931962572,0.5305968563824804
V387,0,0,0,0,0,0.32824719362435,0,0,0.23954598256794,0,0,0,0,0.22698514511009,0,0,0,0,0.20508817118952,0,0,0,0,0.9999999968733657,0.5009742275919099
V388,0,0,0,0,0,0.45849976459765,0,0,0,0.2316521372967,0,0,0,0.30971107617696,0,0,0,0,0,0,0,0,0,0.9999999960070857,0.4422126823615134
V389,0,0,0,0,0,0,0,0,0,0,0.58317389680234,0,0,0,0,0,0.41665719969584,0,0,0,0,0,0,0.9999999937629879,0.29703650750745236
V390,0.5781373963944,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.23433606632255,0.18739094014541,0,0,0,0,0,0.999999989955617,0.3357870408474082
V391,0,0,0,0,0,0.19271150472248,0.1917408396226,0.09124304176287,0,0,0,0.13991426066158,0.18822910594088,0,0,0.10239057320519,0,0,0,0.09368605126508,0,0,0,0.9999999977878095,0.5285108825373058
V392,0.36785867185016,0,0,0,0,0,0,0,0.23823839897263,0,0,0.0001,0,0,0,0,0,0,0,0.39364912722903,0,0,0,0.9999999899018616,0.35431785617356487
V393,0.077058563939783,0.1914769032208,0,0,0,0,0,0,0,0.068697139132953,0,0,0,0.22520168093417,0.09875917411982,0,0,0.18267049408557,0.15601995952421,0,0,0,0,0.9999999928594935,0.5138239040428771
V394,0,0,0,0,0.0001,0.35628528849203,0,0.3334184776151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31008978153488,0,0.9999999941632406,0.3633010658168454
V395,0,0.0001,0,0.0001,0,0.0001,0,0,0,0.16963558733089,0.25705283558137,0.5728881308442,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0.9999999895410377,0.17227496950567278
V396,0.17799849022188,0.17741225412911,0,0,0.18435950481358,0,0,0,0,0.13779231065498,0,0,0,0.14545659781416,0.17684543811024,0,0,0,0,0,0,0,0,0.9999999946148469,0.4623609232714131
V397,0,0,0,0,0.30652875777554,0,0,0,0,0,0,0,0,0.17681278429925,0,0.51657444892021,0,0,0,0,0,0,0,0.9999999943875375,0.47218426734516217
V398,0,0,0,0,0,0,0.21342010491874,0.0001,0.3463780805524,0,0.29750439770773,0.14256302263141,0,0,0,0,0,0,0,0,0,0,0,0.9999999955787136,0.2735995466089441
V399,0,0,0,0,0,0.17801108264677,0.24511170513601,0,0.34453799030948,0,0,0,0.23222760232553,0,0,0,0,0,0,0,0,0,0,0.9999999963384926,0.4760234955646969
V400,0.19491451701967,0.36364628069463,0,0,0,0.13138264097958,0,0,0,0,0,0,0.22507038204493,0,0,0,0,0,0,0,0.084843388260409,0,0,0.9999999971145905,0.39495777349505723
V401,0,0,0,0,0,0,0.21743509531556,0,0,0,0,0,0,0.17626632246409,0,0,0,0.21569115101458,0,0,0.39049885667875,0,0,0.9999999946924707,0.4927465100854296
V402,0.13846139412887,0,0,0,0,0,0,0,0,0.12090265123317,0,0,0,0.074747417980445,0.17188314632773,0,0,0,0.2529928037074,0,0,0.24084589209554,0,0.9999999904314117,0.47224020165193725
V403,0.41914766745519,0,0,0,0,0.40870895276265,0,0,0,0,0,0,0,0,0,0,0,0,0.17200266523516,0,0,0,0,0.9999999970017273,0.4140973965360259
V404,0,0,0,0,0,0,0,0,0.14805414675149,0,0,0.24040743314933,0.14686354553495,0.18204186285753,0,0.1476585632391,0,0,0,0,0,0.13485884542242,0,0.9999999972443142,0.4599099738506295
V405,0,0,0,0.054777742473459,0,0,0.070959024107932,0,0,0.17692143351971,0.13628952648955,0,0.16741173008832,0,0,0,0,0,0,0.13529278013311,0.14702133928174,0.11124775363577,0,0.9999999965768323,0.4734539249083625
V406,0,0,0,0.17403113391226,0.0747202617688,0,0,0,0,0,0.099871312972814,0.095881306570363,0.081400509360852,0,0,0.090311605983229,0,0.20544907104787,0,0.17825753881855,0,0,0,0.9999999982522042,0.4860419547217605
V407,0.11431103102066,0.075536435564739,0.22493345169067,0,0,0,0.18695860909773,0,0.18477042941347,0,0,0,0,0.049916751998361,0.051547914720391,0,0.11194249977608,0,0,0,0,0,0,0.9999999974444986,0.4659650165266905
V408,0,0,0,0,0.14215140626235,0.15921144103665,0,0,0,0.19537989351818,0,0,0.23255260580488,0.062723451074371,0,0,0,0,0.10219286888331,0,0,0.10568841408875,0,0.9999999978334901,0.5230592282313465
V409,0.14198361274178,0,0,0,0.21587392086025,0,0,0,0,0,0,0,0,0,0,0,0.43276522534369,0,0.20934625775798,0,0,0,0,0.9999999968893457,0.557854362944782
V410,0,0,0.15128267035394,0.11903300093504,0.093252464016,0.1778256696178,0,0,0.1549930973611,0,0,0.16662790795501,0,0,0,0,0,0.13684747834843,0,0,0,0,0,0.9999999953299539,0.4286881931416621
V411,0,0,0,0,0.0001,0.27765552964882,0,0.42229955547573,0,0,0,0.2999077865398,0,0,0,0,0,0,0,0,0,0,0,0.9999999970005943,0.26529727086379024
V412,0,0,0,0,0.18470069201534,0.0001,0,0.18074491857159,0,0,0,0.0001,0,0,0.6340978174827,0,0,0.0001,0.0001,0,0,0,0,0.9999999790256622,0.07437637594749694
V413,0,0,0.40506311560041,0,0.0001,0,0,0,0.44898301364295,0,0,0,0,0,0,0,0,0,0,0,0,0.14570902800754,0,0.9999999903671278,0.28720993975532766
V414,0,0.10284078693638,0.22228805225281,0,0,0,0,0,0,0,0,0,0,0,0,0.12356230710257,0.22244875329826,0.3286797484039,0,0,0,0,0,0.9999999859922322,0.4272016760358115
V415,0,0,0.21731379752743,0.10932628675101,0,0,0,0,0,0,0.18573741367492,0,0,0,0.10950747183653,0,0,0,0.12537554637207,0.25262247959435,0,0,0,0.9999999975546798,0.3997680711431761
V416,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.25587067446044,0,0.33257297090495,0.41136329835714,0,0,0.0001,0,0,0,0,0.9999999882752754,0.32215510961943894
V417,0.13556867000507,0,0,0.18846950747706,0,0,0,0,0,0.19594097663681,0.088972922555403,0,0.080638386606797,0.13450981209001,0,0,0.056809981981214,0.11893971544869,0,0,0,0,0,0.9999999932696773,0.51108653360882
