Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
V192,0,0.0016298715154853,0,0.0022558393887828,0.16202314407774,0.090963455845027,0.0008,0.0057891888927982,0,0.13916941064618,0.0006,0.0028598572845985,0,0.10536672062242,0.070143556892723,0,0.00103579353649,0.24580313834956,0.16377739267015,0.0005,0,0.0073366764204917,0,0.45562738813951137,0.8896651149882187
V193,0,0,0,0.074753256124247,0,0.0005,0.14418735355825,0.095944896098943,0,0.016423543993295,0.063624140849496,0.20061495241619,0.005849812641697,0.11902935443533,0.0039164307498604,0,0.0052763647535566,0.0009,0.0094167739781051,0.12990216415603,0.12962831641012,0,0,0.49609066313650174,0.8704129688627946
V194,0.038430837778436,0.18018640666048,0,0,0,0.26381756374352,0.0077215929835408,0.071512953596127,0.0067544591749587,0,0.003562653233692,0,0.061068629322686,0.0012972110105028,0,0.0001,0.083968152803399,0.0001,0.086360970893774,0,0.19164979970258,0.003536959682593,0,0.3807391733087323,0.9253148133801925
V195,0,0.0030162727487435,0.12267939040452,0,0.0003,0.009001530909334,0.16973077423198,0.0098982599782815,0.058246477231783,0,0.097331852864439,0.0091899268592197,0.001302469256984,0,0.27176700772884,0.23224397101936,0.011534904687932,0,0.0030622353137491,0.0007,0,0,0,0.5155018931577786,0.8565503341093981
V196,0.0010831716309464,0,0.06366269638863,0,0.025248445868764,0.0061295347308299,0.10860628283723,0.14363469207205,0.0023517019674153,0.001,0.19632692073064,0,0.045684358471295,0.10512074810203,0.0008,0.20766284799387,0,0,0,0.092678733107025,0,0,0,0.5313899231797662,0.8527499241160565
V197,0.22149672913541,0,0.0016923302560212,0,0,0.011907801009743,0.0093792641515021,0.0071784300030789,0,0.0018557189511089,0.3136451128757,0,0,0,0.0052607874435602,0.13581732706381,0.28991602650711,0,0.0018504726029557,0,0,0,0,0.4086106587370587,0.916164051142368
V198,0.10776786284434,0.0092666879919001,0.0009,0.14977961304146,0.20341686269453,0,0.038291615283331,0,0,0.13068029734775,0.0077081356172452,0,0.095333489776785,0.065102100326159,0,0.068572596808606,0,0.0008,0.0079829989849662,0.11298281197172,0.001389997335514,0,0,0.4017495589381336,0.9166123331238736
V199,0,0.0049941993215233,0.0002,0,0.25691518290287,0.15740739961369,0.14878744340979,0.0002,0.0022127921917091,0.014054181424228,0,0.029801315643754,0.35455386672561,0,0,0,0.0019216105636074,0.0034992429973774,0.020575695477911,0,0.0027607379556535,0.002079323004116,0,0.3843737126447861,0.9282948820508254
V200,0,0.011756773472326,0,0.0065161573081082,0.22876519762393,0,0.0096028346493009,0.001,0,0,0.0089351780835192,0,0.0068100374449202,0,0.28009562342534,0.014273975367393,0.0045678634725775,0.19268192267335,0,0.23499788691189,0,0,0,0.6053206198216613,0.7986856738516331
V201,0.13709537372601,0.01267469979209,0.0001,0.3109266056543,0.0002,0.0049968673595139,0.0059560598733118,0.098541004044917,0,0.0008,0.0050319901319987,0,0,0.0071116326125732,0.0004,0.015123504364408,0,0,0,0.40099614833865,0,0,0,0.6463750986888286,0.763629306169371
V202,0.17674845657092,0,0.0013755225977794,0,0,0.0046072440864591,0,0.0022525663698749,0.0002,0,0,0.41774194831158,0.0005,0,0.0008,0.16064887872902,0,0.0055273975969078,0.21262764413418,0,0.002692868507446,0.014327305509482,0,0.6229949160667672,0.7822071151889775
V203,0.0020102266815496,0.0044527229709609,0.0007,0.0081717381989303,0.013436290245902,0,0.0080561635126663,0.0031440525407763,0,0,0.015788333639107,0,0,0,0.0012681707601227,0.59080397070265,0.0050519490810444,0,0.0066076212829127,0,0.003475470145828,0.3370493627361,0,0.6036740302407758,0.7972412861284877
V204,0.65930868759322,0.0045899390217627,0.0035141112884707,0,0.021536514384406,0.0050987465433782,0.0050126064525102,0,0.011692366145658,0.011436026412188,0.016095591792884,0,0.00435861009155,0.25414323110604,0,0,0.0019269787404521,0,0.0008,0,0.0005,0,0,0.7907331035596125,0.6142845873534563
V205,0,0.001,0.0002,0.20829562596386,0,0.064998989159699,0.20334590182683,0,0,0,0.0077450808403156,0.053179849006153,0.0009,0.0026017522752847,0,0,0.082052022811638,0.15836827501031,0.0017651840926955,0.20772448776532,0.0078868708982272,0,0,0.3871421692772207,0.9273097808974282
V206,0,0,0.0047431885204231,0,0,0.24713811025152,0.0017052158035596,0.0048297794282885,0.22825602710771,0.47581187877366,0.0083770290543205,0,0.0034987518229578,0,0,0.0029718027003316,0,0.0070167647841466,0.0072116226935883,0.0041092828180562,0,0.0043305462414318,0,0.5257212829239996,0.8662353350179435
V207,0,0.014286744958075,0,0,0.0027228202876193,0,0.30819756373714,0.41343286526304,0.0041326768380084,0.0027300068515011,0,0.0029755222510571,0.0091658757898985,0,0.0018266677245225,0,0.0003,0,0.24021046986541,0,0,0,0,0.4495761550031847,0.8972584165335169
V208,0,0.11391695964152,0.22214350240358,0.11530471159471,0.0094786404125077,0.0037138315656559,0,0,0,0,0.0011936318646473,0.15473193233264,0.16506669274131,0,0.0003,0.0094627942609179,0,0.0019191509310495,0,0.19770489129238,0.0050601024962257,0,0,0.5056721138056747,0.8644125145779132
V209,0.0052579893375988,0,0.0002,0,0,0.0026087303734419,0.01214115289335,0,0,0.21070461981727,0.0008,0.48424504423189,0,0.11937973146039,0.15060376718363,0.0055492249479246,0,0,0.0063645079187293,0,0,0.0021661081156058,0,0.6729454452250705,0.7673230083006991
V210,0.002503388697573,0,0.23560493337305,0.0007,0.20888929003783,0,0,0.0049326356395059,0,0,0,0.0011263148033866,0,0,0,0.0067145898058779,0.22247631816835,0.0001,0.31332594049959,0.0010763012867873,0,0.0025201511285007,0,0.672171408206728,0.7615607603549419
V211,0,0,0.052696697773318,0,0.021464733972801,0.20439128933677,0.22889792033331,0.12503491750618,0,0,0.016208208615759,0,0,0.002838539476918,0.0010042582028676,0.0089462130053656,0.10978936108308,0.17293603090579,0,0,0.0008,0.054979370265337,0,0.3927118558891738,0.9198297262021574
V212,0.001,0,0,0,0,0.0041353891981286,0.0064157986727304,0.020743944707307,0,0.0065207747499245,0.61678391988712,0,0,0.0003,0,0,0,0.0014056252567943,0.011872494193681,0,0,0.33088516957945,0,0.7189718393991509,0.7022133988482456
V213,0.0053724107629476,0,0,0,0,0.35361200286457,0.2412355362666,0.37173132767724,0,0.0006,0.003761362906178,0,0.017270840790003,0.0046763187365735,0,0,0,0.0016903093208642,0,0,0,0,0,0.6504619899583859,0.7598312405291253
V214,0,0.0013792295795636,0.0004,0,0.016936257601711,0.09669483785019,0.0029693086817692,0.004194514935453,0.060676076193999,0.0049828630704649,0,0.0031745359331733,0.0020690662990238,0.0008,0.064215187823302,0,0.16323988453337,0.10812159307706,0.1285585481389,0.13044230299547,0.21112999281149,0,0,0.37515951588959373,0.9296133298696917
V215,0.2047521940575,0.0072544161577013,0,0,0,0.028379093605332,0.0040587525724617,0.11605147819153,0.0018129249990707,0.0022267234565376,0.15254751531935,0,0,0,0,0.013228270287272,0.0081694567822168,0,0,0.0008,0.0030896225523006,0.45765908223322,0,0.5541524536362288,0.8390499592183585
V216,0.23515942934734,0.13549948122673,0.0011832977778274,0.087311639408105,0,0,0.0087350509925451,0.21226354060834,0.15424608941425,0,0,0.002595321361468,0,0,0,0.0047528594064839,0.15141956231785,0.0030300890507963,0.00354270125619,0,0,0.0003,0,0.4964681255607031,0.8692547323354347
V217,0.32417774501858,0.19909352275433,0,0,0,0.13280865593426,0,0,0.30837162187677,0,0.03484094717184,0,0.0003,0,0,0,0,0,0.0004,0,0,0,0,0.5356477933613344,0.8539927183751636
V218,0.23286005482061,0.029848806321134,0.094982682787048,0.12737301675498,0.041859758375759,0,0,0.014629436380898,0,0.15213711173285,0.28334628816749,0.0010222067327923,0,0,0.0041518679928694,0.0042432157983134,0.010050601164447,0,0,0.0028779492144544,0,0.0006,0,0.45269649550013064,0.9139615255570034
V219,0.0089054351412447,0,0,0,0.010080674084534,0.011738138933234,0,0.12459878720493,0.0018749453958136,0.10235293919929,0.066346845039869,0.23379618151371,0.0023959856473318,0.22214415221634,0.11092556272188,0,0.091956044910671,0.0025150880003046,0.0093454333597542,0,0.0010237866310946,0,0,0.5086620550970923,0.8636923851517577
V220,0,0.0068020561633436,0.0078010495299523,0.015111035517436,0,0,0.013361548233973,0,0,0.031277995073952,0,0.49113868616424,0,0,0,0,0.42421800443603,0,0,0.0075473353077812,0.0015107551941404,0.0012315343791494,0,0.6938570743703693,0.7228996291202994
V221,0.0010681583263638,0.23925798337103,0,0.0059207058848861,0.10189049819291,0.0003,0.079796438116273,0,0.2218372252681,0.21208150784588,0,0.0002,0,0.13405976265111,0,0,0,0,0,0.0034146463583305,0,0.0003,0,0.4659271815748345,0.8850193404100641
V222,0,0,0.0002,0.10108038464335,0.001098107321707,0.0034534746553642,0,0,0.44028986845387,0.0017848195437506,0,0,0,0,0,0.0004,0.44960451198588,0,0,0.0019240365710982,0,0.0002,0,0.563904589767479,0.825887903804026
V223,0,0.0096445267380952,0,0.0063746549254155,0.0035380861858972,0.0074784810931273,0,0,0,0,0.40090855245831,0.0014193417225808,0.0010074365677735,0.16699528747134,0,0.0049553961549602,0.39316663108274,0,0.0029948622621909,0,0,0.001502491184216,0,0.4862421435582614,0.8774681017150682
V224,0.017834284682897,0,0.0012764338751551,0,0.018428816702815,0,0.0080533599729909,0.48131586741688,0,0.0031912841529813,0,0.0010553281066283,0,0,0.4548511480456,0.0011310465354421,0,0.010726030491519,0,0.0009,0,0.0012198888748091,0,0.6711374465785931,0.7549489582089915
V225,0.18597651268397,0,0.0011594896140431,0,0,0.18326634187473,0.012212464303585,0.2097313007751,0,0,0.14098863146966,0,0.083275947116404,0,0,0.0074591819799489,0.16950298138206,0.0009,0,0.0032031689873518,0,0.0023707039425931,0,0.4646481182684964,0.8847253211467849
V226,0,0.26136787763651,0,0,0,0.02705112244226,0.27220785078774,0,0,0.013200920381872,0,0.13144680643517,0,0,0.0006,0.0018280774038813,0.0020773631515347,0.22741982003757,0.060247719311828,0.0019697703456015,0,0.0006,0,0.5319351996774327,0.8476618620977614
V227,0,0.20811356368166,0.0005,0.15402628376151,0.0005,0,0.009138650774521,0.14851158506179,0,0.0089216105340782,0.07493273380677,0.0050537413858223,0.0015909999448324,0.14365971430842,0.0013492109858548,0,0.086998002409513,0.036728079573349,0,0.040421520573284,0,0.079490573850227,0,0.3334892514415399,0.9471622545438327
V228,0,0.0092957054061979,0,0,0.0093153347391749,0,0.71691383192657,0,0,0.0047300913244952,0.0004,0.24814491275654,0,0.0009,0.0013518447518808,0,0.0061855352692534,0,0,0.0005,0,0.0022670822572477,0,0.6620518779942447,0.7508432410975456
V229,0.026967596857041,0.057741411140202,0,0,0.0001,0.05597412555863,0,0.24006950439347,0,0.14856332815503,0.16594585952184,0.07834280531943,0,0.027615170245278,0,0,0,0.0008,0,0.0095686537417282,0,0.18825501152302,0,0.6259285988474068,0.7809682431165886
V230,0,0.11973437809344,0,0,0.19569610931985,0.0042517467816973,0,0.0004,0.21459884466624,0,0,0.0010077803245738,0.0003,0.13955596941413,0.15015935152312,0.16337987916868,0.0021692398770962,0,0.0085965579126533,0,0,0.0001,0,0.3962966903046266,0.9210702393447396
V231,0.10584233648998,0.028826132655198,0.039125535633385,0.002247937331889,0.0005,0.0041602160557338,0,0.0069869928668449,0.14695971127907,0.049735267950638,0.11254613844564,0.047467733263943,0.19253144814322,0.003266561748274,0.0043246790196146,0,0.0049027708993605,0,0.080227821094411,0,0.16654234183288,0.0038412682787721,0,0.3530450527459248,0.9388856225673479
V232,0.018388998575577,0,0.0006,0.26107716387776,0,0.0085247524547988,0.0009,0,0.19584722326985,0.0029488711270904,0.0017881115900567,0,0,0.19545071786581,0,0.0009,0.17113452810039,0.13646464656256,0,0.006003916756638,0,0,0,0.37890964312401515,0.9292392144450821
V233,0.010177184922243,0,0.0005,0,0,0,0,0.005807125562916,0,0.0028524460327833,0,0.0048314457960761,0,0.56676126577351,0,0.0024875563160099,0,0.01125231444419,0.0005,0,0,0.39487422498913,0,0.6718530217464315,0.7479562646372341
V234,0,0,0.0011366957321731,0,0.0068988959958542,0.010458724022775,0.0005,0.0019570321136307,0.32386001991658,0,0.002396595605543,0.23744089207488,0.24409852695007,0.0011143910346721,0.0001,0.0003,0,0.0003,0.0029128947030997,0.0024360182831341,0,0.16418610737643,0,0.603596631636099,0.7969366150089895
V235,0,0.0061325989166949,0,0,0,0.0005,0.0002,0.0018334936835944,0.0026970973892394,0,0.0078012069201828,0,0.43495246459375,0.0042929906448731,0.33706420737251,0,0.19561730754555,0.0036627503705148,0.0031642038220619,0,0.0020145745309654,0,0,0.5706367147690289,0.8264888689554698
V236,0.0012797977528417,0.12244825526374,0.068001664612857,0.023787261255728,0.07337209580909,0,0.011416340575323,0.15818551915744,0.0021995794448799,0.15168318847483,0.1090612042339,0,0.0048656115466475,0,0.13930622228437,0.0034098340041591,0,0.12814670103631,0.0013466627707578,0.0009,0,0.0006,0,0.5121741534458167,0.8587061920588525
V237,0,0.0011239491302396,0,0.010926826880764,0.0049796542075192,0.30422835678386,0.012873883495601,0.31046505116028,0.093357190189536,0,0.025532821250926,0,0.0043028774845331,0,0.0004,0,0,0.0005,0,0.022659706596281,0.2086838499226,0,0,0.3963054958924059,0.9379896012588601
V238,0.1115246867011,0.013829654301639,0,0.13116853048901,0.20458720247662,0,0.012029152640189,0,0.26402034436428,0.0099925107292368,0,0,0.014229179623975,0,0.0026555693945427,0,0.0019400731719773,0,0.23085314762944,0,0,0.0031699484779855,0,0.44849584932715564,0.8971862265629262
V239,0.0018712518354622,0.0007,0.093977269321961,0.0025161473104521,0,0.11900453982191,0,0,0.0038940332335287,0.055590878202124,0,0.0025156016258628,0.15894138520384,0,0.14281737931173,0,0.1335206279747,0.025858700618421,0.12554453759758,0,0.13325098927621,0,0,0.5549640687497941,0.84350995800014
V240,0.60205516754258,0.0054997336432361,0,0,0.011787600212912,0,0.0099231679079947,0,0,0.0075605399698644,0,0,0,0,0,0.0026011882326329,0.35506610081688,0,0,0.004081410227064,0,0.0014250914468344,0,0.4559117830484005,0.9184589534482922
V241,0.015383999304076,0,0.0009,0,0.0012784926989731,0,0.10745570563315,0.0046780362453411,0,0.020599826128834,0.28662602508596,0.077438713058389,0,0,0.21049963220352,0.0056391918395429,0,0,0.010143242744746,0,0.0017945459973537,0.25758341692374,0,0.5571593718919735,0.8386668781535067
V242,0.0084449793782276,0.301820534669,0.0019920027721376,0.018253611257263,0,0.0029521592951716,0.10329434783963,0,0.0014686961682623,0.0032177943377961,0,0,0,0.11559211307898,0,0.0073876641286628,0,0.0006,0.35541956958837,0,0.079514085675079,0,0,0.5071884518636087,0.8626130613617486
V243,0.025005592624426,0,0.0047979121362362,0.021897664834163,0.0073573544217682,0,0.0057948768344684,0.0021060998215812,0,0,0,0.43422247018232,0.0030987555994216,0,0.4874882882608,0.0016340924065865,0,0.0005,0.0004,0,0.0057807100109623,0,0,0.8104981004512676,0.6196448069561608
V244,0.080567723403209,0.004579803348577,0.15510004230329,0,0.059259916752092,0.002384905066097,0.0044672561449341,0,0.00590193597864,0.16499101330041,0.0043929298314483,0.15827283890537,0.0056009102958817,0.0041416190340847,0,0.17649454786608,0.043607523056638,0,0,0,0.0035523562247013,0.12668467848854,0,0.3836925999611536,0.9322880794905879
V245,0.0008,0,0.0001,0,0.098786090137612,0,0,0.12734948744213,0.12887274848736,0,0.021367014731537,0.1012414687516,0.14953657010203,0.0017412508090193,0.046010341133845,0,0.16542965840199,0,0.0040655982110099,0,0,0.15470278796644,0,0.277819171813326,0.9786559633092781
V246,0.13344373089636,0.021645203171897,0,0.0050969359042843,0.0047163337078213,0,0.0088643589032046,0,0.36443333229706,0,0,0.0022226421225698,0.0008,0.0006,0.0011487036517953,0,0.0016757726029817,0,0.0001,0,0.0002,0.45506921911608,0,0.6967535872440969,0.7192283901412638
V247,0.0080840351833152,0.21102665884023,0,0.0002,0,0.030386722028944,0.01808225326216,0.29133640536562,0,0,0.02069635561234,0,0,0.0002,0.0060876594872774,0,0.40827354566697,0,0,0,0,0.0056287617085032,0,0.3438409426265556,0.9468891097821499
V248,0,0.0036536448539736,0,0,0,0.22247500145069,0.011238925244194,0.011127095337216,0,0,0.0042802600885185,0,0,0.0071471088509209,0.17198430522133,0.18525312158372,0,0,0,0.0018976725018257,0.38094286486761,0,0,0.4782879346623952,0.87815432260629
V249,0.002669726731268,0,0,0.0060959304434017,0,0,0.34420390557849,0,0.0008,0,0.0059885403445222,0,0.0042054077456215,0.0064267519664828,0.0004,0.62226390217981,0.0021597480034218,0,0.0036963354071333,0,0.0010802847400068,0,0,0.43959141569947074,0.9011811965599795
V250,0.0090951487225563,0.4041547939477,0.0004,0.51939037586671,0,0.027421607036234,0,0.0005,0,0,0,0.0067137069479061,0.0019634105476997,0.0085897762780683,0,0,0.0004,0.007985203216305,0.013407459411855,0,0,0,0,0.5306475699565881,0.8535894013986911
V251,0.091120144232471,0.19924087313377,0.004817543213562,0.061234797578973,0.02719193731535,0.025871689246657,0.006704669269639,0.010701069638332,0,0,0,0,0.0025131632391133,0.11974284020099,0.001810889704653,0.22953817790409,0.0018871327707513,0.0053815777736191,0.020711234870618,0.19153225990741,0,0,0,0.3859286876183234,0.9265902801116492
V252,0,0.16774297027774,0,0,0,0,0.30580654713932,0,0.0075688353617934,0.022836709295377,0,0,0,0.025386406309673,0.0007,0.0011698594632755,0,0,0,0.010583802073086,0.30997092944325,0.14820487809102,0,0.4455419285233879,0.8949642115289672
V253,0.20372419275737,0.0005,0.0007,0.028955452812512,0,0.29633671713568,0,0.010320113131904,0.32076000136302,0,0.024133081020067,0.10141784798323,0.0037752666908875,0,0,0.002407284491738,0,0.0068838661464741,0,0,0,0.0001,0,0.6685085573013411,0.7446100181928818
V254,0,0.016934085916576,0.2225180042916,0,0.24181902053272,0.0037234501099066,0,0,0,0,0.0046706351777579,0,0.22090434174835,0.18341022301633,0.0050664281718957,0.004367555581782,0.0002,0.096315879585238,0,0,0,0,0,0.3456605905820895,0.9475188584809469
V255,0,0.0040825379971654,0.0003,0,0.35696759217678,0.004904578983606,0.59161398769276,0.0038026825170974,0.0021600892247644,0.021251530785411,0.0011337252811796,0,0,0.0020499213850392,0,0,0,0.0002,0,0.011117354732824,0,0.0004,0,0.40362107664193786,0.9294510732292437
V256,0.0042231805217332,0,0,0.0013193859918214,0.010680231523204,0,0.0003,0,0.21861097127556,0.29069780652813,0.0034766537187208,0,0,0,0.001231616744432,0,0,0,0,0.0078353651751779,0.3464102350866,0.11523227035142,0,0.3249107288176133,0.9727288982782384
V257,0,0.0042511622863856,0.0011416440242258,0,0,0.19255942138184,0.13556311198035,0.0081480671701894,0.072875099130574,0,0.055086441392369,0,0.0022753805184366,0,0,0,0.17692100938402,0.015164437804887,0.13733398451109,0.0025462090244298,0.1961340313912,0,0,0.34537256054939025,0.9396630207845248
V258,0,0.021560831277373,0.012021143578688,0.19346679958512,0,0,0.30055988816678,0.0002,0.14346071915738,0.0001,0.0066284980844325,0,0.0089661125416237,0,0,0,0.0036613604577221,0,0.0038764130955642,0.30551397357507,0,0,0,0.5678722101384803,0.8228616472571358
V259,0,0,0.0001,0.0027874156079296,0,0.22202999972515,0.25846928559529,0.1460945069309,0.002810282387974,0.0021026379571273,0,0.089763213254041,0.0028230015016291,0.0078095586246427,0,0.26109669598652,0,0.001,0.0011998848222967,0,0.0018875584784634,0,0,0.3671455883767705,0.9363123518341557
V260,0.0020517763639902,0.060782198376798,0,0,0.13330263720962,0.089554383852292,0.19883250128222,0.0034093340347644,0,0,0.005270377779095,0.089806807188698,0.18042139081983,0,0,0.085509963919055,0,0.024952016638885,0.0020186192443452,0,0.12174938119606,0.0023386120943527,0,0.3031492707004081,0.958822023546113
V261,0.0020001433957015,0,0,0.1051952219787,0,0.20577131071172,0.1861462207516,0,0.013755627011527,0.082989541950233,0.10024278689215,0,0.068753588363265,0.0053926250229952,0.0002,0.22067315347508,0,0,0,0.0082801545957198,0.0006,0,0,0.4092107462346541,0.9137795960223408
V262,0.010918978594139,0,0.0025868059228638,0,0.0061929869155569,0,0.28255430548871,0,0.017698430366149,0.0030840521200714,0.0067023973515985,0,0,0,0.1218477008021,0,0.13799890753859,0.0034616492710468,0.17448557078247,0,0.22839097840159,0.0040772364451166,0,0.5225267000387622,0.8587878469076515
V263,0.2577855753482,0,0.0003,0,0.20739986069332,0.44537281130392,0.0065608973388525,0.0027729463385539,0.0015006680296039,0.0048419199603737,0,0.0065131181999086,0,0.0079986636400779,0,0,0.01932606790967,0.0027961721774928,0.036800122097175,0,0,0,0,0.41249086034557436,0.9285039477688265
V264,0.0026434309916554,0.0036960556147096,0,0.14046199313584,0.11540019007539,0.016484744706512,0,0.021221048455157,0,0.0080976843193473,0,0.047773280896956,0,0.19612858135743,0.0012315722752392,0,0.12018771210477,0.17897921522653,0.077551748583968,0.063716265554063,0,0.0064264767024383,0,0.3976634904714241,0.9181417172494293
V265,0.0015000098830174,0,0.0003,0.024462755479238,0,0,0,0,0.01032018587297,0.0012782402016681,0.4320991372682,0.032518577148984,0.0033697995526902,0,0.0014064472794495,0.0057800064767903,0,0.4290687059253,0,0.05788576181631,0,0,0,0.5379892691587677,0.8586158549927435
V266,0,0.0072337229724101,0.0017784833921058,0.0002,0,0.33113149541717,0.0019961504743129,0.35254073890139,0.0034865157525477,0,0,0.0002,0,0.2201722019475,0.0014675302038525,0.069259365367766,0.001311559534711,0,0,0,0,0.0091969624439867,0,0.47054500115556197,0.8873248232568388
V267,0.013144167188639,0,0.20872065161405,0.016712805471352,0.15046795289894,0,0,0,0.0015867814524151,0,0,0.0057591286218323,0,0,0.0030933290141899,0.24114799162618,0.0044789170879796,0.0036795199718286,0,0.037865514027726,0.31334324102487,0,0,0.37023729567917807,0.9357117875329469
V268,0,0.0077966712562729,0.2235007389863,0.14836261338638,0.0027480938665768,0,0,0.20908346767671,0.020079931957343,0,0,0.0067829924592608,0,0.20497326126233,0.0078347170080531,0,0,0.0007,0.0004,0,0,0.16774759688375,0,0.38474516117915797,0.9328853781915729
V269,0.0044918636581987,0.0003,0.27321986206778,0,0,0.024198302913175,0.17309813930481,0.0047026607981973,0,0,0,0.0014720334270122,0,0,0.50314463520391,0.0027056403564593,0,0.0012114599690426,0,0,0.0090384376831527,0.0024068964787961,0,0.7052116670459234,0.7287484884292923
V270,0.10602021539187,0.10168056501116,0.0009,0.087942040487888,0,0.0050041389344395,0.0003,0,0.0012697139893067,0.22524284686894,0.15725471720433,0,0.0039926116056498,0.085536374216428,0,0,0.001,0.2228345910611,0,0,0.001,0,0,0.6377769712340036,0.7754662692623924
V271,0.0001,0.25075750600377,0.0006,0.5765355599705,0.011970694643862,0.018665808774477,0.089576379926409,0,0,0,0.022917622142365,0,0.0059948834199476,0.0060728179628964,0,0.0043096468652035,0,0,0,0.01094817285225,0.0015574190566158,0,0,0.6307384807629514,0.7754452555381165
V272,0.21538384764622,0,0,0.004833695945414,0.0033906764435898,0.4191166147559,0,0,0.0054083979842111,0,0.0023607358511738,0.0001,0,0.12106811698298,0.0024185444670315,0.0008,0.20968583047681,0,0.0017101349073441,0,0.0011246868279045,0.012579837325558,0,0.4056033994360067,0.9156541495375817
V273,0.017173702347156,0,0,0.0089723593168073,0.35110345601503,0,0,0,0.0040409268153345,0,0,0.0083234258598459,0,0.014307790681569,0,0,0,0.33427792150908,0.26159103387983,0,0,0.0002,0,0.5063965195826711,0.8620254611200574
V274,0,0.0073823829303062,0,0.0022211339088897,0.011171192057198,0,0,0.0018180813948339,0.0003,0.15477770312989,0.0085269217840672,0.0014038581027946,0.30696772643149,0,0,0.0010832868526074,0.095869724266957,0.1659865302399,0,0.053465592178952,0.18771577444448,0.0013049443820767,0,0.5025181869554497,0.8648897152552909
V275,0.0057664726166409,0,0.0022930499521077,0.13023450922062,0.0035738327044844,0.172851247706,0,0.11134044350734,0.14225326322193,0.039198463790575,0.0001,0.15739459272812,0.1648249103807,0.0019963930324262,0.0010857025384993,0,0,0,0.059011435251624,0,0.0067075975189628,0.0013743252874547,0,0.5541519988022786,0.8316735672858834
V276,0.0016598078198619,0,0,0.20127138484366,0,0.0048785673184829,0.0059000635930145,0,0,0.0023433227902541,0.2238599311535,0,0,0,0.18869227825651,0.0062867017568734,0.15468172287758,0,0.016572241618706,0.1930585266669,0,0.0008,0,0.42101241244581755,0.9180667334951411
V277,0.023459936299616,0,0,0.45311734040152,0.0082390965245174,0,0.0072496915055619,0.005607859694099,0,0.027842648185695,0,0,0,0.0082127219412235,0,0.010052108634811,0,0.003153674827294,0.45071310746814,0.0008,0.001557047442811,0,0,0.6181089563723069,0.7866261508216836
V278,0,0,0.20161881157476,0.1348350597101,0.051687138045028,0.011906173114652,0,0.074944345474394,0.002026545427933,0.1924728906843,0,0.0011752164205979,0,0.0097274057171524,0.085180390685807,0.0055230651798102,0.11561804428291,0,0.10884063032047,0,0.001688525237526,0.002755758124547,0,0.3725460463015715,0.9336552296647834
V279,0,0.0030305931527607,0.0007,0.0024706183447972,0,0.019703013378814,0.083106699662146,0,0,0.13495698735595,0.02910434746132,0,0.090247207511868,0,0.11714919346424,0.081354763730625,0,0.11108137066076,0.065796333589103,0.13565433320677,0.12563315198293,0,0,0.41548096673771046,0.910351127736248
V280,0,0.12680188255074,0.0005,0.013181761448968,0.014661939669608,0,0,0.0006,0.22328022782413,0,0,0.016351550429684,0.0008,0,0,0.12830488541888,0,0.09889605792211,0.25115863637387,0.0044222592913823,0.0017164692675214,0.11921350797228,0,0.42451013491131034,0.9046626137970607
V281,0,0.18231892031613,0,0.0039581060836716,0,0,0.15050199403934,0.11439614437281,0.011244634341133,0,0.010140929886481,0.0012066743739545,0.0098709568884644,0.0061823951105808,0,0.012465476370085,0.0003,0,0.0018234919577547,0,0.49563529068708,0,0,0.4554035557274425,0.8925953839747768
V282,0.22883781155645,0,0,0,0.0020306275548769,0,0,0,0.025000401479717,0.0027503794694857,0.10540585109603,0.24745606418438,0.0059927844961212,0.0044542126717423,0,0,0,0.0053933384648918,0,0.10114167729503,0,0.27153685173127,0,0.4773640934983031,0.8975993797693825
V283,0,0.090116592113227,0.0010577790103733,0,0,0.0097415782835646,0.14918027033498,0.11057427819915,0.014355619601368,0.094168410157612,0.010126899554175,0,0.0012600896547449,0.0029560362752758,0,0,0.018199357037104,0.14289237107852,0.14401589359969,0.013509914065839,0,0.19784491103438,0,0.345120134798859,0.9404809914619099
V284,0.011339310787056,0.15956585790044,0,0.022804544119706,0.002773578245209,0,0,0.0058602471913843,0.0067613342487587,0,0,0.0074797911352017,0,0.0012845010548947,0.372866199816,0,0,0,0.028925057963137,0.37720479886301,0,0.0031347786751951,0,0.6712963062023666,0.7495416012017739
V285,0.003824428296101,0,0.0015504144171818,0.10054192785916,0.003972120256737,0,0,0.0001,0.0049467729412032,0.0073777300202541,0.14829784399691,0.0001,0.050634167225323,0.18486129532369,0.11112021129103,0.1719878222207,0.0028696794179276,0.0007,0,0.0002,0.067744785017113,0.13918388177622,0,0.48779793802373034,0.8722771611451516
V286,0.001511841700393,0,0.0003,0.0097831792263726,0.13113288737578,0.0048605157953056,0.0014302775486939,0.18096109244936,0.10865862687944,0.076919187787658,0.0039610342057228,0,0,0.0056623201235158,0.0012280042039177,0.11039898857665,0.012628061177282,0,0.0070041894854131,0.14370301545337,0.19976554483498,0.0001,0,0.6273373978770005,0.7928395343725929
