"B cells"	"Interferon"	"Macrophages"	"Monocytes"	"Neutrophils"	"NK cells"	"Plasma cells"	"Proliferation"	"T cells"	"Translation"
"X906853"	3.04153241105084	7.12825964384052	3.53529161064351	4.38584438315078	3.63477070083572	NA	2.92023564749664	6.5488797263756	3.30037235739375	9.93211701294809
"X753604"	3.11474092341699	4.87132802431497	3.59669810319022	4.41984251229559	4.41315326950653	NA	3.1754635912618	7.64655895920929	3.30061080533531	9.86987344101724
"X1298476"	3.18845913757728	6.25780463110632	3.79917798135996	4.57030518059185	3.61861003702498	NA	3.09952006244374	7.37599393409323	3.30090428362961	9.57195313274278
"X908445"	3.19263674982344	5.36896545368174	3.74519232273779	4.25008364034917	3.36734217246726	NA	3.1842049014825	7.3523958708251	3.30094946482714	9.56496186781058
"X1298534"	3.02980084197864	4.21465178624768	3.38768310436787	4.49722845793755	3.41909395970658	NA	3.16553537367796	5.35037359477009	3.30148696103752	9.83390698783708
"X909748"	3.1497788487942	4.64794172655799	3.51964699742561	4.30150753531528	3.55146565290435	NA	3.20405197562829	6.82980902797644	3.30229062540043	10.3292035824948
"X907047"	3.07952277431452	5.7173619504095	3.73692061461744	4.31870243811179	4.27910443332379	NA	3.06590145166991	7.25074132803437	3.3032120736691	10.0991468670517
"X753608"	3.14209643256295	4.69069665784469	3.51172170766921	4.32053691869138	3.83402136138414	NA	3.18421094398335	6.73792227857721	3.30336871806531	9.89601850539622
"X908455"	3.11153320371854	5.15738402664819	3.53010560338911	4.30297845068701	5.35102592026748	NA	3.17158104941508	7.72533261018794	3.30361231054632	9.85943253013671
"X909905"	3.20296918558283	5.32248918888831	3.67163255380288	4.15359829629486	3.50878245991718	NA	3.31928077837587	7.27807372787903	3.30515988789509	9.75405019577573
"X1240223"	3.13377003240728	7.09709105473987	3.84969746096876	4.54906060871132	3.56637783827707	NA	3.28233113655413	5.88597026558287	3.30580492818153	9.95979672105777
"X1723793"	3.1760161859514	4.74510573731462	3.7113537348333	4.4267164317769	3.47065895702023	NA	3.1029140293477	7.38814144680044	3.30658420989677	9.59980543893109
"X925348"	3.29584105314494	6.72709134955722	3.6169675864323	4.57196567309723	4.17658093468984	NA	3.69610577082647	7.0646741311136	3.30691934189476	10.027595121202
"X925347"	3.11502070376725	6.70075415967026	3.69851046327981	4.3429639033727	3.57686396753616	NA	3.02118587652961	7.38265400203715	3.30700690813243	9.678781924373
"X753618"	3.21588574925676	3.78568946110175	3.31170853478208	4.24716398302787	3.64514101378631	NA	2.87928603731502	7.23258225691788	3.30734366593667	10.2520822832696
"X924186"	3.09672027268871	5.14548242949546	3.54997699387349	4.29650996294394	3.46329301348487	NA	2.92718119262799	7.27141891433349	3.30738043394959	9.70495341468875
"X907788"	3.24204309809818	4.01781399099123	3.37865441633215	4.2564164118486	3.50122900819951	NA	3.38773219723296	7.42067912106927	3.3073941283607	9.84342830593301
"X906795"	3.135167614901	5.36920273183908	3.66626330335031	4.4246846175058	3.33189697390837	NA	3.03383324406242	7.1245943033015	3.30855014148561	9.80268506187835
"X1240182"	3.30487701387832	4.1096895656277	3.33141837280639	4.27497514527163	3.50239038229206	NA	3.42040516369544	7.80009749277488	3.30879850727744	9.72813141479412
"X687780"	3.2375130935241	5.26424726358578	3.95304498623747	4.51545004294894	3.58408629450338	NA	3.02147286576958	6.20327634240854	3.30987810645442	10.19981259899
"X907299"	3.08279361686738	4.41936869233994	3.59871416364118	4.53529939370441	3.58514751765771	NA	3.19812816142652	7.12671313277945	3.31039860520893	10.1300635709495
"X910899"	3.0781071505593	3.78556825524444	3.3579011990445	4.16118233436878	3.30455992718183	NA	3.0316909344621	7.9541577223812	3.31049063542186	9.54853778597216
"X907000"	3.01382458211145	6.27099832348711	3.54033217732575	4.3971214951411	4.57846370232371	NA	3.15214659555243	8.03577001274128	3.31055446185998	9.56702185877636
"X687561"	3.16118872896227	5.34987878182258	3.56368075080505	4.33719607656804	3.4610113162394	NA	2.94424747234899	6.89381756777893	3.31066402331793	9.65372855535723
"X1240202"	3.09808218681342	5.15672509852254	3.98878838682873	4.31493923509673	4.19512043311457	NA	3.03249581319479	7.38122680063961	3.31112898644459	9.58182515435272
"X1240153"	3.2232691888545	4.78443784932712	4.0329509883264	4.46205911816089	3.43412921643065	NA	2.89686609556223	6.49564729292887	3.31130897603977	9.69284965033974
"X1240128"	3.20935185868488	4.6057869203122	3.85776748121144	4.37436681533265	3.33794014193028	NA	2.97780050171029	6.61193164440376	3.31178908170408	10.4173976541035
"X906873"	3.03365164957103	6.35816999778231	3.64469313642157	4.34443355971344	3.83312085928288	NA	2.98184130735305	7.27336700831428	3.31203871871335	9.56271802656101
"X1330964"	3.20802636433608	3.89990624078596	3.2041144634953	3.93351703345605	3.63444175216366	NA	2.99254429609534	8.06468530651392	3.31264336822151	9.85001887938445
"X1330993"	3.06179505889243	5.87625429515271	3.47232966754396	4.34119924359182	4.18365194547241	NA	3.12114719311334	8.29225894195657	3.31264927892163	9.75142794053511
"X684072"	3.20462243856353	4.2521420770988	3.50939608022445	4.15368086330923	3.43775231599805	NA	3.12071014952081	7.37358905221397	3.31287987725855	10.2459755117795
"X1240146"	3.20736949090594	6.17567037089304	3.92110665885883	4.61122205054892	4.09991717781646	NA	3.15505709538708	5.37232181153972	3.3141443347667	9.89529084118947
"X909738"	3.1675368177025	4.69539292805732	3.4967663626509	4.60083159113142	3.669042554556	NA	3.26100565010219	6.611982447007	3.31453978266757	9.78077905814968
"X906791"	3.23640056467749	4.27166666438731	3.34135427578375	4.35610988483127	4.24642720075974	NA	3.12031379973313	7.70301380822482	3.31462338489171	9.89135914534259
"X1298160"	3.30962261272135	4.17678398644069	3.68237369691266	4.50045427419519	3.30619868603565	NA	3.39670472175305	7.24521510867873	3.31509470386316	9.93763348825043
"X1331060"	3.28631184537724	8.47056381314643	4.09390197911867	4.49662376879436	3.48434832553977	NA	2.9863633991765	7.3164298363498	3.31582728119697	9.26075960139369
"X687804"	3.29847373529043	3.52859007620688	3.42332327293312	4.0541789292069	3.94227445782671	NA	2.98262177447161	8.20076365375175	3.31640179078112	9.68261234529445
"X909745"	3.18419909641533	5.52294453339847	3.97167452902317	4.28288138998664	3.79050930652958	NA	2.96223952556424	7.60783353833116	3.31655557945915	9.53495659303909
"X1240158"	3.04611836608813	5.19955819540718	3.37827783696193	4.43892747825882	3.33172747992189	NA	3.04887569240403	7.5673951973857	3.31656450344103	10.0434546612565
"X907312"	3.09807493390797	4.7157157457181	3.70206766536385	4.32832690927507	3.72562000314439	NA	3.16674204350709	6.4151380363442	3.31721412586312	10.0051167833614
"X910849"	3.18638186846381	4.99362951733669	3.51796735986088	4.39688755827243	3.43421909680021	NA	3.23163007799177	7.568605420147	3.31809222184044	9.56740726036812
"X949094"	3.13783557948041	6.65403276335646	3.58961392199348	4.36145401285298	3.46802153319369	NA	3.32868555980539	7.90682245786235	3.31840273625008	9.33310820820319
"X909716"	3.47759795151715	4.1550341789515	3.66604506155241	4.05948567861937	3.3625569150988	NA	2.90421453856977	7.01530632298959	3.31948625080615	10.1085833439244
"X1659929"	3.21359525688052	4.34088908244745	3.69955260863823	4.57438254640458	3.42855962255557	NA	3.16953363328153	6.47484149550671	3.32267786686791	9.85914282558758
"X1240134"	3.06009221642686	4.74550431617183	3.50497905981976	4.41844019207026	3.53658495307227	NA	3.11546291717785	7.66553127758387	3.32325704269399	9.69405949534836
"X907072"	3.1651754604143	5.04060276475668	3.51502319134822	4.3189801093893	3.39612249771484	NA	3.07306805259829	7.35935039686306	3.32396406662833	9.59085605384317
"X907045"	3.11896115549411	4.09700135065026	3.39233393482218	4.29408215902916	3.8001989124792	NA	5.52320611539502	6.34550130984714	3.32403434310259	9.52899949676404
"X1298145"	3.19223994260379	7.74084887290374	4.15683372919828	4.56683477119768	3.74116457149694	NA	3.47122593256125	6.34143091387598	3.32430109660718	9.89142161530932
"X909700"	3.19724906805885	4.56248289126033	3.45753904572781	4.06359401300724	3.52397619721465	NA	3.19496159196362	6.85521698934995	3.32482311291694	10.1732773387717
"X724872"	3.05386277067086	4.48365147097049	3.55737989593772	4.48042567825993	3.59150770879359	NA	2.91237916793095	6.20965046914034	3.32536550252089	9.95232677161563
"X1290908"	3.31889423807891	5.95597912201669	4.05417973032308	4.2484002064624	4.87832592616046	NA	3.04913879102866	7.42715778647422	3.3254757695896	9.92868689148234
"X1509073"	3.07456639312988	7.08953808633493	3.66715527430963	4.34951759033483	3.38197855674105	NA	3.10164659623557	7.70815717039983	3.32622693216006	9.50582139489485
"X946372"	3.12325909102829	7.05487005130265	3.8877205690735	4.36526172334364	4.57250200718497	NA	3.22471805285706	7.34213882169122	3.32650693072048	9.76273598632599
"X688026"	3.39331901457831	3.884717444565	3.40933194865669	4.04450794880456	3.50412711996883	NA	3.29312230342031	8.2268871677146	3.32725085385912	9.60630025667119
"X1298215"	3.10664733605861	6.02735964196311	3.67508791863817	4.37000025089441	3.36309137059078	NA	3.00717521210677	6.37832731627655	3.32837570814588	9.87333503961277
"X908473"	3.11854352917062	6.45281302283041	3.99907748565519	4.5439244002408	7.03668192857743	NA	3.54713374636443	6.40277959582765	3.32938533877667	10.0920746939374
"X1240151"	3.15487462019476	5.48290553114746	4.01541486258958	4.57825977358554	3.57855245244021	NA	3.19628253493002	5.69672348498045	3.33050111029779	9.65617497436721
"X911905"	3.18430258963821	5.2179848991358	3.69578961159311	4.42234905316958	4.42464195735425	NA	3.09613150948095	5.69055828166761	3.33074589162762	9.75109555968407
"X688011"	3.21665553176939	4.85031862844153	3.22590700752899	4.09701304655631	3.46462885387056	NA	3.20109841663322	7.49059406322742	3.33124455377114	9.62157665117748
"X910937"	3.25175706976299	3.95332624543357	3.20097801798222	4.02885864639646	3.4767954323809	NA	3.03146037309771	7.54396419617723	3.3316430478473	9.86232060552944
"X909729"	3.14666802945095	5.17266681675826	3.52660762091621	4.20195342934979	3.50923206000188	NA	2.9782833044448	7.92512881176599	3.33211745512451	9.73723938901996
"X1240218"	3.05888201309933	6.46340706453398	3.90254373278933	4.32982047361762	5.09232038312907	NA	3.03842638341334	7.21637751096968	3.33219632902298	9.47340757031541
"X909706"	3.35337853750736	4.65452853738672	3.94617990906485	4.55207641372415	3.53982867966408	NA	3.36470836530032	4.48530210233437	3.33226023448956	9.68722077161893
"X909720"	2.99251110199833	5.20403342837425	3.65474806909059	4.45710325385201	3.40709907954947	NA	2.95631786167261	7.00040358877932	3.33267406984005	10.0218518212823
"X905985"	3.13118882417595	5.98811876312844	3.87012813615684	4.58380531807391	3.56693350332823	NA	3.26388930916915	6.65344656460978	3.33493595008352	9.41142694027859
"X909713"	3.32979033922837	5.17713209490095	4.05312299874729	4.42431383528548	3.34586717134827	NA	3.09992419864856	6.55310828693246	3.33532412880011	9.79391160731143
"X1330941"	3.34937593771217	6.39997881015888	3.3944246260412	4.37714579608471	3.35911524235204	NA	3.64484204013342	7.22715440326246	3.33535950811824	9.40000034310625
"X906803"	3.35474560302479	5.40578214002826	4.00404717103273	4.35706622461625	3.39201427658377	NA	3.07322203316862	7.03168666383379	3.33549926085223	9.69897901168021
"X949172"	3.2991274409837	4.43623056718079	3.32147214307	4.31257423412578	3.47788246277172	NA	3.4633398121125	6.66397157772719	3.33569049685168	10.3246036443888
"X908468"	3.31671923434131	4.07275754762212	3.31989486721936	4.34713506579327	3.86018897418391	NA	3.1490100687224	7.7262020362321	3.33608270599191	9.39140616886331
"X906850"	3.16105945440392	4.27889471185528	3.3379040609117	4.40029857182593	3.49704996173308	NA	3.19378436384827	7.14879423790975	3.3364372632253	9.27737873386319
"X906868"	3.12602455266377	5.7941901766108	3.76420404196787	4.62886365415482	3.81758644091413	NA	3.13806657891882	4.86615365469755	3.33658329446445	9.76184727511535
"X905974"	3.09674654024407	7.01832306341983	3.94929417381417	4.85866240669648	3.59548914470737	NA	3.16100355558624	5.18576292879912	3.33671782328601	10.2584351246389
"X753562"	3.04141297919887	4.59645087081873	3.43536388976523	4.14400673352858	3.91895886329678	NA	3.05258870428252	8.29091419072333	3.33697940254575	9.74119984015294
"X1298168"	3.0561403070552	6.34619785143088	3.90859493960699	4.62414954098524	3.47368400987251	NA	2.97032500711162	5.91959423874886	3.33818572409348	9.47194014046518
"X753577"	3.07499070707734	5.21043675940685	3.83373007306206	4.41900720854979	3.35944651612608	NA	3.06379508872903	7.59645483108989	3.33869132570458	9.5717560636008
"X1290806"	3.12302469769965	4.58938909336591	3.50581714471704	4.72360281653616	3.86596748210805	NA	3.2418816685877	6.80358214673683	3.33974059274522	9.87183047536196
"X749717"	3.04312142927785	5.32389319732551	3.2734723802072	4.22045295743024	3.97127474372151	NA	3.12787705534213	7.82923905177772	3.33979945973423	9.41044188805274
"X1299075"	3.24047269711345	4.06274914799626	3.39773310886328	4.20708115320426	3.56811851210787	NA	3.57754894119454	6.83286893975539	3.34015191171945	10.4377670249746
"X749716"	3.20344788166522	4.57499874196595	3.45956177583904	4.2390971938019	6.15609490485099	NA	3.23978550361107	6.15685413880842	3.34515336746356	10.1856399874604
"X910920"	3.17067283725734	7.31187295817177	3.73305075157015	4.61496674581662	3.62060036944285	NA	3.20981521708642	6.75287855952792	3.34519289266766	9.51629941240216
"X906830"	3.42806955794825	5.11915732678093	4.11971431570595	4.50951771028972	3.39156668403926	NA	2.98368272105858	6.52871507143396	3.34595601992175	9.55684079760832
"X907271"	3.08659993904563	7.40850058134027	3.41580811635043	4.29787769952257	3.51445532368964	NA	3.17701154626264	7.47884415005613	3.34652581698407	9.25672965330172
"X949161"	3.35095003527065	4.48796571919728	3.52063267530041	4.08884349932767	3.49675982236007	NA	3.14836136406348	7.29253477343733	3.3470528642557	10.024078794305
"X1299061"	3.15259354178011	5.47800968935086	3.7166625997732	4.54565017049651	3.40996632110127	NA	3.08469597174026	7.24414855670698	3.34848634412546	9.99872298153134
"X1240197"	3.17807932657441	4.5455909407466	3.62788457490363	4.28298889278365	3.34536279994063	NA	3.23155007355885	7.65490510914675	3.35050198021765	9.72155191625498
"X687562"	3.22060199105857	6.92879945364224	3.78132254713822	4.40323360917092	3.66064333001837	NA	2.94710917527645	7.62579558435981	3.35472367481688	9.80227594544274
"X684059"	3.08465210419515	4.91232105079855	3.4911535808804	4.26117148933769	3.50767125800026	NA	3.07081022071698	6.37079224804354	3.35578656722579	9.91800102984469
"X909736"	3.2178982400981	5.57716395402123	3.66639471653544	4.4652588585955	3.41471620860435	NA	3.19434973290158	6.79915922297204	3.35661845103791	9.55520064871547
"X907169"	3.29197295114541	4.4260213381438	4.11291053427895	4.38323838655712	3.2015282199114	NA	2.90464799938117	7.069961264179	3.35716333006083	9.70486054853405
"X1240191"	3.04413560337252	5.15465755522163	3.70513009068565	4.13234801132084	3.38305011609085	NA	2.91332529154651	7.43934797682955	3.35720336343097	9.90153189492188
"X910921"	3.39020642415441	5.34740363340825	4.12164822756834	4.3017936330033	4.4661617412232	NA	3.05421823946571	6.76341952503775	3.35757943382145	9.73392090954191
"X1480362"	3.13326283544534	5.67137628846877	3.90735282520131	4.3212424551037	3.5987444695586	NA	2.94363706233868	7.41955120886777	3.35874918002979	9.53074841164599
"X910903"	3.08429484013383	6.94981090455789	3.91827059299153	4.45838209470055	3.65678527237887	NA	2.98349773093492	6.52700839740196	3.35878608461602	9.57868580318847
"X907176"	3.08525493593351	4.47765745170048	3.41130386888786	4.30092205286897	4.11438529304117	NA	3.11848424658733	7.6710929696944	3.35966100529606	10.302262368527
"X946377"	3.14896485518406	5.2549656164443	3.63181793085593	4.1969126223897	3.48867388385472	NA	3.08567847042133	7.00865703840238	3.36187118573573	9.70469852136408
"X909731"	3.30404631470277	3.98160933441181	3.44117890219436	3.98404856302192	3.50102316121056	NA	3.24469796125934	7.09014048508588	3.36296951097278	10.2531463679999
"X909255"	3.03567132571383	4.51124153201572	3.31888240208806	4.33561545656889	3.35936055977278	NA	2.94282565135856	7.19907062919917	3.36307946561112	10.1222440724938
"X905978"	3.12110653461642	7.33446358496268	3.61955662801857	4.44461911913121	3.52793113206556	NA	3.08434870075777	7.47617440538705	3.36366441553152	9.44888802232822
"X1240121"	3.22898380521744	5.9980294534369	3.73844568890176	4.53502038116547	6.26042208731339	NA	3.29439910962873	6.9736912526749	3.36446151311909	9.78352656219066
"X946369"	3.22445730415598	5.12472784598086	3.67717728287174	4.32180503897883	3.60973476649447	NA	3.26260085306011	6.95381700310289	3.36476724454545	9.31418761967022
"X909904"	3.0778016203295	6.21678703673038	3.97246546525812	4.2663163345786	3.62915270653709	NA	3.25021324630279	7.72561618364623	3.36568992326687	9.62567265804776
"X905975"	3.12975579068807	5.32190577687119	3.79433108207007	4.38235814785079	3.41847300041095	NA	3.0572990383515	8.12187897453343	3.365930436878	9.63777359743968
"X949168"	3.3049127141866	4.55991342386975	3.68540410176554	4.23408248333154	3.51244606248576	NA	3.12955245312142	7.35002412956252	3.36698238393831	9.74321134332301
"X1298365"	3.12685874154862	5.17596735119871	3.620139439385	4.41911307366791	3.63095567170169	NA	3.18199542879955	7.73912429143049	3.3669966964735	9.55395932500923
"X909754"	3.24853557177691	5.96487489685965	3.81598607782452	4.51290248894759	3.38837848954187	NA	2.96651913438424	7.84940800340397	3.36765885367292	9.64228627089314
"X684057"	3.13308770721629	4.42544611925108	3.45814338327508	4.2094894994348	3.47252354405228	NA	2.96506828494642	7.56946373007356	3.36779290739652	10.204348493674
"X1240145"	3.11773458177665	4.98180028623265	3.80202755246096	4.29813043703165	3.68477467839942	NA	3.06917878057037	7.81289104376503	3.36784543859083	10.0607096899134
"X907290"	3.13119572818798	4.5892079364555	3.35702469647438	4.56501486721298	3.59445051908721	NA	3.13509328626103	5.71895320142098	3.36850628950347	10.0364842724315
"X753554"	3.25408794906974	5.13887716257018	3.76620180631225	4.44095183067604	3.89927288582406	NA	3.21281633247266	6.24229209854996	3.3689168694896	9.86710362660064
"X1240130"	3.34226058437226	4.54155006330714	4.10284154934879	4.79959666751783	3.8727147402642	NA	3.04281129990494	5.2566723041852	3.3690307186603	9.61498099750145
"X753558"	3.10182533014793	7.19883587595957	3.74036656507386	4.45689801953072	3.52460990230578	NA	3.00904182523027	7.04289109791912	3.36920793768923	9.61091485626758
"X907171"	3.21385520283461	5.35926066896481	4.17938129898755	4.36141309601316	3.32974845705668	NA	3.08635808475364	7.63028312610145	3.3698708109089	9.66481580649669
"X753539"	3.30714541315753	4.1423126284803	3.49094514886651	4.0300350751617	3.42040513140265	NA	3.16252530039952	6.94421340643541	3.37001749883123	10.3625107571035
"X1290768"	3.19533589108413	4.73747717693948	3.68471165166674	4.47756483098134	3.45450176375434	NA	2.94650262191116	6.4394677543367	3.37008699672702	9.78137719815172
"X1290810"	2.9740073937992	5.15557388559885	3.55599052783718	4.60465403226724	3.59516441298271	NA	3.08538655380252	6.07161063070701	3.3701525993644	9.81399968272479
"X910925"	3.12288832854488	5.92861445794158	3.66117423400388	4.42275809619438	5.38597484470599	NA	3.42949018100514	7.85971736564294	3.37079106111575	9.66998493442843
"X924248"	3.29430064609807	4.2501681223822	3.58408033704838	4.74186143673089	3.98589963573533	NA	3.01774003434372	7.46530431146874	3.37370424496196	10.0080538444101
"X687452"	3.02518147584519	5.16396419931916	3.74747039646868	4.26560996540869	5.86269552475488	NA	2.93312564454816	7.35993492183423	3.37396106202865	9.82014893193272
"X909728"	3.05750504608434	5.34127175194576	3.69142606521308	4.18154044086238	3.38572500620861	NA	3.07993185734699	7.3895924049408	3.37422663556712	9.39894646672071
"X925339"	3.25035966744682	6.11777934141231	4.15955468033207	4.65530120805314	3.43805570913824	NA	3.31243070967833	5.95960392666305	3.37450986734048	9.86981795600591
"X1240226"	3.44110782981041	5.69474921621121	3.98162740282351	4.44728745300142	3.33081934775983	NA	3.12278040073	5.73616042109283	3.37454829566299	9.91152998150872
"X907042"	3.16963449920436	6.60612557710261	3.71691946000509	4.38830069418748	3.49097263850841	NA	3.22740364595155	7.09589953689049	3.37503920471698	9.63680866270275
"X1240125"	3.43637866540909	7.39166301663588	4.15147944645747	4.64000984319293	3.31060779338043	NA	3.38559184828217	6.46925987615861	3.37609306254147	9.18030658260395
"X753545"	3.18131391195134	5.01197142174775	3.84629304414758	4.4807054527708	3.40335312429512	NA	3.09780213337955	6.83262365196419	3.37615537421942	9.91816397276739
"X905962"	3.24546746853474	4.24592091717175	3.62595999550095	4.27054282181106	3.48286786521308	NA	3.47584580295219	6.48331709421619	3.37641219611058	10.1833518284237
"X1509074"	3.10398796339404	5.44978077438484	3.48485144051721	4.34432283714952	3.65962530486633	NA	3.26782658133429	7.84747842633333	3.37691700435069	9.58115261677116
"X949158"	3.22901933346005	4.40701180895923	3.84615365274735	4.14855899834469	3.43985899253204	NA	2.95687628595643	7.03222183545438	3.37738146665484	9.99056887729946
"X724812"	3.06220364149113	6.30815810898716	3.60062009519406	4.3799814939062	3.63014472005412	NA	3.21766739890431	7.69482324453753	3.37749552094045	9.8806882243081
"X905973"	3.16053987795219	5.45384576846789	4.10971954103279	4.52837694330502	3.65428818830771	NA	2.98834725359255	6.30684493025261	3.37927409328084	9.95478865179433
"X1524414"	3.11210563651817	5.41353108046436	3.82973415103965	4.25371858455486	3.54012530755903	NA	3.10904531345631	7.75798286834658	3.38097042338341	9.64458147502359
"X1240184"	3.18193154798912	4.70218650044846	3.69254075288667	4.51275176543211	3.51329784071841	NA	2.95217973715774	5.56111608457187	3.3831546129019	9.85682875283469
"X1290767"	3.21892736449246	4.31773343963085	3.82645628913681	4.47914065691503	3.54526211272312	NA	3.16268797499642	6.69080954590905	3.38332549277846	9.57010227757018
"X909774"	3.05945988540963	5.7387692747092	3.84022591087492	4.64810890567465	3.47932674641448	NA	2.82117874375921	8.02843045417304	3.38352715778891	9.78162182474283
"X1298169"	3.07935729471248	6.22446663323804	3.60039203629139	4.6556075788314	3.46383512354009	NA	2.94901654810088	7.62640719471158	3.38471090537412	9.79548373014669
"X949163"	3.28237971654424	4.46469579021557	3.74118423291021	4.23671861644353	3.44746261224584	NA	3.11737611115271	5.61713561135672	3.38621253526065	10.3326719747542
"X1298533"	3.22227481225056	7.14259068945104	3.92237875861128	4.27840594837733	3.76915974598763	NA	2.8011363997248	6.7076730774676	3.38724889554913	9.84183389356276
"X905977"	3.27527178963086	4.87871759143789	4.13662584058539	4.71086485482431	3.48035038650341	NA	2.86094107236564	6.41200005148909	3.39142125549249	9.77091798812556
"X1240211"	3.30356462964328	3.86459344136161	3.35952684658061	4.17159962774121	3.5320695711416	NA	3.28082845182641	7.79083194034884	3.39280385349469	9.99521006141558
"X1524415"	3.05496498615965	5.16307488188035	3.5658552782822	4.43372178744219	3.59145748868249	NA	3.25679590294185	7.68979160565831	3.39409046025338	9.79060043190558
"X1299078"	3.14272032976571	6.00411172659895	3.99197947990748	4.24453061266234	3.59721608700285	NA	3.17414496644309	7.40341220505465	3.39449535993212	9.75013721502345
"X1298529"	3.25109415618292	5.51302320551545	3.57353538111108	4.71511852549592	3.82408463782709	NA	3.54777435563722	7.12492918224787	3.39464906695387	9.37018308644765
"X1723794"	3.25103659558301	4.91635818087313	4.19381499323483	4.53631130454445	3.26179376695534	NA	2.937777245211	7.32800586553613	3.39663838434049	9.57369154249794
"X909974"	3.19046223191958	4.91486893898608	3.77670657405944	4.52235619816884	3.83632501327285	NA	3.16091461330211	6.71879189463783	3.39715329094623	9.94802079452715
"X909721"	3.29268987891044	7.05840112185575	3.856064337859	4.59936793787868	3.95555491158902	NA	3.09053040604489	6.95460147478754	3.39743330432457	9.61894933619462
"X749712"	3.35220402487563	5.78733743638851	3.54357339698763	4.2835631846188	4.91029381529898	NA	3.17877700889248	7.72808348453631	3.39782011334618	9.96382862569308
"X909730"	3.08538934591984	4.29040510535809	3.70800407260241	4.27374535603218	3.41308883511106	NA	3.03727114468181	8.03895110875653	3.39907347440741	10.0620859335523
"X905984"	3.16859453142866	7.07231981509041	3.69705195273491	4.34085684291408	3.49439602901728	NA	3.05828859257682	7.46558910755009	3.39940188331349	9.18412905518485
"X1240150"	3.2085715842427	5.5019608572774	3.79578015507187	4.31430300074874	3.4867358484581	NA	3.09521844076339	7.34280180957848	3.39981421887538	9.49013451881666
"X1290722"	3.26054283162472	5.27357030260558	3.857482034416	4.44211039019785	3.40259137208344	NA	3.04613816975692	7.02932974427287	3.40061460094825	10.1763972204291
"X905954"	3.29635427746562	5.32510969793683	4.24564901544055	4.53279161415517	3.23671241866681	NA	3.03465851896263	6.86329061744732	3.40068220426903	9.81785428507889
"X687457"	3.07090140748159	5.4072193855184	3.47376887042297	4.25010534077255	4.29119569007157	NA	3.20590279518584	5.91769600190452	3.40110575567809	10.071294852717
"X1298141"	3.23803883143855	6.87143937931585	3.61278936252909	4.20380872319359	3.37842272531279	NA	3.07377123224672	7.6521468388587	3.40129650497791	9.54325595882703
"X924111"	3.19019201033362	6.21833119816945	3.71640489592131	4.40715059713755	5.43992309044565	NA	3.08473203934556	6.08514162559024	3.40132855006407	9.48607047881962
"X1503369"	3.19607623717715	6.77110751206336	3.75159996815398	4.45854561791096	3.63025916006473	NA	3.03973484509662	7.42487636972686	3.40323526882674	9.57027937903626
"X1479988"	3.10504791499742	4.49183760211686	3.91019182212479	4.34281954006211	3.6405275071392	NA	3.10610331773356	8.15729921707135	3.40537386881975	9.92933349817415
"X906844"	3.27435693991463	4.58954861837965	3.63974497168566	3.97270597000408	3.69800115563402	NA	3.25985919036997	6.79576059994437	3.41169662634173	9.68412229261319
"X1298232"	3.26511510877637	6.66766542072279	3.32334509146781	4.18035677330139	3.44278421810432	NA	3.43549997396501	7.71741153172645	3.41314594666487	9.58731279094226
"X908462"	3.03952521063769	6.48122441233013	3.47085697066319	4.71992028740137	3.65625193667233	NA	2.99273057403084	7.19776556982123	3.41376147323929	9.69627462123889
"X949166"	3.20879214904102	4.4006463330846	3.58099629679396	4.02573066907033	3.50538558167011	NA	2.94782772235891	7.43963532791724	3.41462162053148	9.71444019888733
"X1240152"	3.32793681867893	6.23219334712452	4.25646694240573	4.56298684324718	3.25476158474526	NA	3.15737202664778	5.69923384712813	3.41580861154668	9.9950575124163
"X1299067"	3.09783767458278	4.34242829188322	3.52508933013386	4.19351567215435	3.6259428340497	NA	3.06793529817098	6.84988796219531	3.41756885676646	10.1243378943513
"X687455"	3.07319780891602	4.85351771709991	3.38990624484135	4.31910022399102	3.98056655544794	NA	3.16601878887545	5.98292141017438	3.42147526857846	10.1400094150763
"X949157"	3.15487995383969	4.63153949388985	3.56086898036594	4.37359591317323	3.54966924495222	NA	3.42201894562403	7.92237510877984	3.42278336401759	9.82717079661067
"X906827"	3.19007528694643	5.10187984251454	3.71350433715776	4.15788035557163	3.44849327388966	NA	3.17632018808885	8.09807242519812	3.42344299295953	9.84268382807933
"X910546"	3.06556422536705	5.31119673376482	3.74419787286176	4.18940571174026	3.39749569202977	NA	2.94993038111116	6.09139767144326	3.42546336250978	10.1422843012036
"X1240154"	3.13238010114016	5.0229927093323	3.86783495253055	4.50977015131394	3.66767979198038	NA	3.210829697252	6.73615052853167	3.42776634619239	10.3391220136974
"X1240159"	3.07549366257336	5.04375565601793	3.60222686374502	4.68218596787908	3.58349284126581	NA	3.26596440594782	5.50319413820051	3.42922659256338	10.0742177894668
"X1240168"	3.01909914365947	5.41846033200839	3.54098151879307	4.18450537114653	3.56533800506598	NA	3.06090627089335	7.83891823529822	3.4302728900256	9.8165539602504
"X924104"	3.24997175129785	5.65079436340811	3.9698731096455	4.59381071771908	5.18946533136525	NA	3.0948832030225	6.19014324451374	3.43138840138291	10.1201120991891
"X683667"	3.2469533617385	4.55743530521803	3.58146186125286	4.51525506385437	3.57285742734944	NA	3.03726331371298	7.75577501356381	3.43276832895702	10.1946470029322
